site_code,latitude,longitude,species_name,year,count
PD-S21,-43.42177,145.96962,Plagusia chabrus,1999,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2000,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2001,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2002,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2003,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2004,0.375
PD-S21,-43.42177,145.96962,Plagusia chabrus,2005,0.25
PD-S21,-43.42177,145.96962,Plagusia chabrus,2006,0
PD-S21,-43.42177,145.96962,Plagusia chabrus,2007,0.25
PD-S21,-43.42177,145.96962,Plagusia chabrus,2008,0.25
PD-S21,-43.42177,145.96962,Plagusia chabrus,2009,0
PD-S21,-43.42177,145.96962,Plagusia chabrus,2010,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2011,0.25
PD-S21,-43.42177,145.96962,Plagusia chabrus,2012,0
PD-S21,-43.42177,145.96962,Plagusia chabrus,2013,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2014,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2015,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2016,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2017,0.125
PD-S21,-43.42177,145.96962,Plagusia chabrus,2018,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2019,0.25
PD-S21,-43.42177,145.96962,Plagusia chabrus,2020,NA
PD-S21,-43.42177,145.96962,Plagusia chabrus,2021,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1992,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1993,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1994,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1995,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1996,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1997,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1998,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,1999,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2000,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2001,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2002,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2003,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2004,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2005,0.125
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2006,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2007,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2008,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2009,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2010,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2011,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2012,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2013,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2014,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2015,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2016,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2017,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2018,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2019,0
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2020,NA
PD-S21,-43.42177,145.96962,Strigopagurus strigimanus,2021,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1992,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1993,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1994,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1995,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1996,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1997,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1998,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,1999,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2000,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2001,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2002,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2003,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2004,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2005,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2006,0.25
PD-S21,-43.42177,145.96962,Turbo undulatus,2007,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2008,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2009,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2010,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2011,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2012,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2013,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2014,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2015,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2016,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2017,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2018,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2019,0
PD-S21,-43.42177,145.96962,Turbo undulatus,2020,NA
PD-S21,-43.42177,145.96962,Turbo undulatus,2021,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1992,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1993,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1994,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1995,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1996,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1997,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1998,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,1999,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2000,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2001,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2002,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2003,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2004,1.8
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2005,1.9
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2006,0.8
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2007,0.3
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2008,0
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2009,0
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2010,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2011,0
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2012,0
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2013,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2014,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2015,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2016,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2017,0
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2018,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2019,0
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2020,NA
PD-S21,-43.42177,145.96962,Caulerpa flexilis,2021,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1992,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1993,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1994,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1995,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1996,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1997,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1998,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,1999,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2000,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2001,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2002,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2003,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2004,4.2
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2005,0
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2006,0.4
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2007,2.3
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2008,11.9
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2009,0.5
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2010,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2011,0
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2012,0
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2013,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2014,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2015,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2016,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2017,0
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2018,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2019,1.4
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2020,NA
PD-S21,-43.42177,145.96962,Melanthalia obtusata,2021,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1992,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1993,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1994,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1995,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1996,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1997,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1998,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,1999,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2000,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2001,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2002,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2003,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2004,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2005,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2006,0.8
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2007,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2008,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2009,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2010,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2011,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2012,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2013,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2014,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2015,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2016,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2017,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2018,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2019,0
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2020,NA
PD-S21,-43.42177,145.96962,Plocamium patagiatum,2021,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1992,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1993,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1994,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1995,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1996,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1997,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1998,NA
PD-S22,-43.30063,145.90294,Aracana aurita,1999,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2000,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2001,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2002,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2003,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2004,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2005,0.125
PD-S22,-43.30063,145.90294,Aracana aurita,2006,0.5
PD-S22,-43.30063,145.90294,Aracana aurita,2007,0
PD-S22,-43.30063,145.90294,Aracana aurita,2008,0
PD-S22,-43.30063,145.90294,Aracana aurita,2009,0
PD-S22,-43.30063,145.90294,Aracana aurita,2010,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2011,0
PD-S22,-43.30063,145.90294,Aracana aurita,2012,0.25
PD-S22,-43.30063,145.90294,Aracana aurita,2013,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2014,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2015,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2016,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2017,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2018,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2019,0
PD-S22,-43.30063,145.90294,Aracana aurita,2020,NA
PD-S22,-43.30063,145.90294,Aracana aurita,2021,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1992,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1993,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1994,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1995,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1996,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1997,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1998,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,1999,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2000,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2001,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2002,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2003,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2004,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2005,0
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2006,0
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2007,0.625
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2008,0.375
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2009,0
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2010,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2011,0
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2012,0
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2013,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2014,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2015,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2016,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2017,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2018,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2019,0
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2020,NA
PD-S22,-43.30063,145.90294,Cheilodactylus spectabilis,2021,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1992,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1993,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1994,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1995,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1996,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1997,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1998,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,1999,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2000,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2001,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2002,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2003,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2004,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2005,0.125
PD-S22,-43.30063,145.90294,Plagusia chabrus,2006,0.25
PD-S22,-43.30063,145.90294,Plagusia chabrus,2007,0.125
PD-S22,-43.30063,145.90294,Plagusia chabrus,2008,0.25
PD-S22,-43.30063,145.90294,Plagusia chabrus,2009,0
PD-S22,-43.30063,145.90294,Plagusia chabrus,2010,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2011,0
PD-S22,-43.30063,145.90294,Plagusia chabrus,2012,0
PD-S22,-43.30063,145.90294,Plagusia chabrus,2013,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2014,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2015,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2016,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2017,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2018,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2019,0
PD-S22,-43.30063,145.90294,Plagusia chabrus,2020,NA
PD-S22,-43.30063,145.90294,Plagusia chabrus,2021,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1992,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1993,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1994,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1995,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1996,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1997,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1998,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,1999,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2000,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2001,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2002,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2003,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2004,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2005,0.25
PD-S22,-43.30063,145.90294,Turbo undulatus,2006,1.625
PD-S22,-43.30063,145.90294,Turbo undulatus,2007,0
PD-S22,-43.30063,145.90294,Turbo undulatus,2008,1.625
PD-S22,-43.30063,145.90294,Turbo undulatus,2009,1.625
PD-S22,-43.30063,145.90294,Turbo undulatus,2010,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2011,2.25
PD-S22,-43.30063,145.90294,Turbo undulatus,2012,7.75
PD-S22,-43.30063,145.90294,Turbo undulatus,2013,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2014,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2015,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2016,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2017,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2018,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2019,10.375
PD-S22,-43.30063,145.90294,Turbo undulatus,2020,NA
PD-S22,-43.30063,145.90294,Turbo undulatus,2021,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1992,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1993,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1994,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1995,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1996,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1997,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1998,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,1999,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2000,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2001,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2002,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2003,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2004,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2005,0.4
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2006,0
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2007,0
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2008,0
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2009,3.8
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2010,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2011,0
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2012,0
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2013,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2014,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2015,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2016,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2017,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2018,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2019,0
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2020,NA
PD-S22,-43.30063,145.90294,Melanthalia obtusata,2021,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1992,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1993,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1994,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1995,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1996,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1997,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1998,NA
PD-S23,-43.30252,145.90285,Aracana aurita,1999,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2000,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2001,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2002,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2003,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2004,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2005,0.375
PD-S23,-43.30252,145.90285,Aracana aurita,2006,0.25
PD-S23,-43.30252,145.90285,Aracana aurita,2007,0
PD-S23,-43.30252,145.90285,Aracana aurita,2008,0
PD-S23,-43.30252,145.90285,Aracana aurita,2009,0.125
PD-S23,-43.30252,145.90285,Aracana aurita,2010,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2011,0
PD-S23,-43.30252,145.90285,Aracana aurita,2012,0.125
PD-S23,-43.30252,145.90285,Aracana aurita,2013,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2014,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2015,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2016,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2017,0
PD-S23,-43.30252,145.90285,Aracana aurita,2018,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2019,0
PD-S23,-43.30252,145.90285,Aracana aurita,2020,NA
PD-S23,-43.30252,145.90285,Aracana aurita,2021,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1992,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1993,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1994,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1995,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1996,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1997,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1998,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,1999,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2000,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2001,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2002,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2003,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2004,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2005,0
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2006,0
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2007,0
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2008,0.125
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2009,0
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2010,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2011,0
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2012,0.125
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2013,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2014,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2015,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2016,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2017,0.25
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2018,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2019,0
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2020,NA
PD-S23,-43.30252,145.90285,Cheilodactylus spectabilis,2021,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1992,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1993,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1994,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1995,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1996,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1997,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1998,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,1999,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2000,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2001,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2002,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2003,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2004,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2005,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2006,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2007,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2008,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2009,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2010,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2011,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2012,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2013,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2014,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2015,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2016,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2017,0.25
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2018,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2019,0
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2020,NA
PD-S23,-43.30252,145.90285,Comanthus tasmaniae,2021,NA
PD-S23,-43.30252,145.90285,Fromia polypora,1992,NA
